,liver-apap_1,liver-apap_2,liver-apap_3,liver-apap_4,liver-apap_5,liver-ctrl_1,liver-ctrl_2,liver-ctrl_3,liver-ctrl_4,liver-ctrl_5,liver-mda_1,liver-mda_2,liver-mda_3,liver-mda_4,liver-mda_5
Krcc1,338.249776216894,253.142689688736,642.21059151,491.339824854498,623.722372442568,95.3836315033482,161.826721403497,196.43188941848,285.039873146825,290.052330096243,427.184774111657,503.305528127827,710.787120907173,148.854390271957,544.527606044007
Kremen1,9.40443228848746,13.7824752744669,8.45673961035031,3.66569550357988,5.9400921558354005,4.1875443572617295,4.3028610913053,8.75605556536108,4.926352101980999,7.56455378673805,7.80908629224025,14.6250128405827,10.6844601212572,4.538734380804599,11.528058595009698
Kremen2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kri1,25.1946272755208,17.3179916983024,19.9029492871012,15.5337938398699,16.0978265603806,0.0,0.0,8.34314688776798,6.398892832402169,12.6881852786099,17.2835659752264,36.3247906580144,33.5797534057093,16.7184924162836,11.2506052127092
Krit1,73.7984841305087,55.3718732050077,118.484412295712,48.5855042826505,55.64490560748649,20.332031668777603,45.1195540014441,24.934454226090605,44.373840098510506,54.9942117315092,63.3739857645469,78.5593274404166,116.231329534924,31.3175058685258,56.370257296867
Krr1,135.46897662896998,118.122548581851,263.460071402562,188.83440733298,149.82455030288,35.5791576755312,56.2277206132577,57.4099030337173,86.7402810544011,69.08252205553579,75.3874865348759,77.41655129661429,150.75254284049402,52.556487478413295,115.696405290297
Krt1,1.09429078937877,1.07508779718074,2.19550127445342,1.07004896553894,0.0,1.47921549711808,1.09492887404522,1.06682191259132,0.0,1.6817753932053403,1.6567616417112905,2.33821975848547,2.8596990476979305,1.6024958356317198,6.239779869750769
Krt10,2.955305059473585,6.93703363689505,13.364706494583348,4.04881026242416,9.19213139468275,7.2638106111852,5.3577428440105,11.32065800075655,24.904238563998,25.79291098640035,3.91333878912376,5.9805412828543,9.26619589330755,2.32310479884001,2.4711359394487102
Krt12,0.7239197123467879,0.0,0.0,1.4125311699089798,0.0,0.0,0.718866535754324,0.0,0.0,0.0,2.19439456154,0.0,0.0,0.708904708160994,0.0
Krt13,0.0,0.0,0.0,0.0,1.03696334469741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Krt14,0.0,0.0,0.0,0.0,0.0,0.0,1.3992691718789,0.0,0.0,0.0,0.73487627646091,0.0,0.0,0.0,1.500423981049605
Krt15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Krt16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Krt17,0.0,0.456002497837032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9416497638838,0.0,0.0,0.4566557748919804,0.0
Krt18,15926.7373319166,7023.806642570799,10809.6697185108,7648.461384340509,7601.125517192141,2395.66716443126,1533.19735637082,2549.56285761388,1926.19641522525,1861.43435120182,16966.800100863602,18068.2307139248,18533.5457810358,13845.2732683731,18579.7810247864
Krt19,20.482944739343,27.8900216365008,22.6647824313868,14.0324685554971,18.5431277172965,16.6078246817908,27.502825848220105,34.8384152386893,24.400939730444303,30.3098658521618,43.81957779645701,20.5015988534636,28.9567530820235,48.0154534664039,65.1088717611699
Krt2,26.688520395496003,13.575927580715598,3.60086575385774,7.564735461523969,11.8965207634827,14.316349386110598,4.6486010641255,7.52763123204707,7.184949973251751,16.909777482069,22.2270815520884,23.5021690447202,25.7240157521298,8.49399157996521,29.8587823950958
Krt20,11.2351963112364,1.35797794331518,3.3041830031355697,8.83203780557038,0.0,3.7899621257967,3.86006228820771,8.08810140258983,0.0,0.0,10.8645554863802,4.17686636094526,1.5429332810346397,8.35749979010415,15.8995514462692
Krt222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.418726106958354,0.0,0.0,0.0,0.0,0.0
Krt23,3.01616129755654,0.985463820823559,4.03308937966448,0.0,23.215025075903,3.70816213284209,3.06343964514681,5.00476887371767,1.02001562245323,2.07057726131978,4.10218106230736,2.12843766376476,2.09633386854792,0.998604003386243,4.16562026304657
Krt24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Krt25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Krt26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Krt27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Krt28,0.0,0.0,0.0,1.17153733348781,0.0,1.09368879129259,0.0,0.0,0.0,2.45749553720296,0.0,0.0,0.0,0.0,0.0
Krt31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Krt32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Krt34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Krt35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Krt36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Krt39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Krt4,8.75191449542915,4.286601338428135,9.15368550211235,5.573149352899599,2.457115407534135,3.672658359719005,3.2626896701199297,2.3833126012001697,0.8134749526658951,4.477742977173435,8.8031214247378,6.9450398372965,8.7105895644042,3.58645926834235,2.473802536224505
Krt40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Krt42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Krt5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Krt7,0.0,0.0,0.0,0.0,0.0,0.0,3.3320945450276898,2.19872898368009,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Krt71,0.0,0.645700968226667,1.33447836049355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92535537893813,0.6865531815535849
Krt72,0.0,0.0,0.0,0.0,0.4508182369895329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43609468551094,0.0
Krt73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4455941181393839,0.0,0.0
Krt75,0.0,0.0,0.0,0.3274023066955135,0.0,0.295579228478601,0.0,0.3192523014556525,0.0,0.0,0.0,0.7067878615052751,0.422849557388056,0.3221598913596535,0.6903514904888649
Krt76,0.0,0.0,0.0,0.0,1.2647579243218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Krt77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.448399977151612,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Krt78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Krt79,383.29112228010496,335.552819980867,305.969810681672,200.155963340127,212.066307345548,187.42107928634,170.54577499979098,249.540236907508,148.52222955986,190.691359085384,247.969790491636,260.409630883817,313.96550432322005,293.809007371229,378.992606038928
Krt8,6607.288624348244,3840.645303155495,5078.056193089866,4301.92361453222,2307.087799092161,873.0760736480938,559.4164136238899,734.9448909887151,719.2938049465528,656.7318102351829,8696.64278488011,9630.31265697065,8908.225642108107,7546.606215638348,9480.657636216149
Krt80,0.432740731914585,0.0,0.0,0.0,0.0,0.384488730070216,0.0,0.415330392570927,0.0,0.0,0.0,0.9215367746644132,0.899420255547678,0.4186955890365589,0.8906574695173021
Krt81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Krt82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Krt83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Krt84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Krt85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Krt86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Krt9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Krtap1-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Krtap1-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Krtap1-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Krtap11-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Krtap12-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Krtap13-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Krtap13-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Krtap14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Krtap14l,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Krtap15-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Krtap16-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Krtap17-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Krtap19-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Krtap2-4l,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Krtap20-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Krtap22-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Krtap24-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Krtap26-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Krtap27-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Krtap3-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Krtap3-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Krtap31-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Krtap4-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Krtap7-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Krtap8-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Krtcap2,422.29312735316296,392.02478645133016,334.93565975714057,368.7764791563361,342.91744248756135,508.4787732971397,378.3266756112956,442.6597095984097,385.6918754709913,358.83231643855794,365.2638540659282,381.2491322499683,367.1359037655839,384.62914524556766,474.3558289609398
Krtcap3,21.1683476926614,6.19065303388435,14.8427682646846,18.8921133159592,14.9103191379484,19.105832141306,0.0,10.2303153382899,2.0905539543208,12.9669687753295,12.8763721664411,11.0095529260778,15.5975601022842,4.1634931436859794,28.6475816028054
Ksr1,15.7630620165217,12.3232020314291,10.774002877425,4.02561041984797,6.64520507144379,13.915615710183802,10.0506059640954,16.5107382612623,9.03553246768042,19.0268996105375,10.1444903686004,17.9518214226514,16.8118447876649,16.9607455469334,14.7082404951819
Ksr2,15.5364775945541,8.43359933651125,6.726097996075599,29.38260062274615,23.78144773365525,18.2568992836797,15.36734231731895,18.212394561060147,17.22710292769155,21.39593739182305,28.707394455491947,25.73900692104636,21.52143935744985,24.95054298523675,23.3852685984057
Ktn1,96.00919613653868,96.88728610104972,162.277521113465,101.102473586242,94.3604762156229,27.312968875187305,44.477887872661,40.2463808345968,59.4158700735099,59.6389250904662,102.733583753903,110.447213598227,129.939441942407,42.3341820328873,100.272470025455
Kxd1,578.022763367948,549.2128434895529,820.8633302251679,582.821006368056,560.903232057005,318.372913443995,443.543452031919,487.246155010167,427.053515807366,601.393919923664,562.369946464009,617.6065009512901,802.9451675689079,509.716217871082,836.721977760358
Ky,0.0,0.0,0.0,0.0,0.0,0.214473303649511,0.0,0.0,0.0,0.0,0.479614454798532,0.766629625686155,0.0,0.232100041934124,0.0
Kyat1,770.7009209519839,452.463634721736,550.45580185678,403.009192906108,474.749770928052,465.072165416713,390.716135165294,625.094124088268,375.02234753044,399.508905299999,300.788434058005,385.887984708564,416.097487519865,304.781610886603,487.792513039725
Kyat3,572.302964356736,347.586480579988,542.800054424789,582.097116563069,769.240068772692,894.6466855190131,915.034122421777,922.410594013461,1049.3557617497,1234.78426707547,1328.52087072145,1476.62968703789,1588.5169814298,950.426501851117,1548.64528835647
Kynu,348.58874036438795,204.515136470662,334.280056336472,367.41868648292,778.119162095251,2308.36691293801,2311.06230315592,2652.73925883184,2907.6606888238,2662.04366692583,1357.45642379225,1455.5288787309803,1808.58961318078,1090.60322292428,1305.20158230958
L1cam,0.0,0.2500809932113015,0.77091857352384,0.321897815744653,0.1276052121802805,0.342156827279919,0.2503325161810095,0.123369438663364,0.0,0.3848925257476639,0.2564819212094665,0.0,0.132523141586136,0.371981618358926,0.6556786592025451
L1td1,0.8984510377752339,2.21001612155346,0.904234793874264,0.4336947929891671,0.9011955593626908,0.4126766499784369,0.9127535282453392,0.448920708610576,0.0,0.0,0.91375136826979,2.8575162225130404,1.85915826163166,1.33214815394157,0.0
L2hgdh,56.8914719590231,69.2532337403778,87.495996821,74.36565085948091,88.27225935969129,21.3300516103373,42.5930991237874,40.3361599572205,44.2034457574098,81.073339888372,61.895771426706496,58.7614211847937,103.535920412762,33.7008241240549,56.9359294733852
L3hypdh,51.3876272748874,51.2868679303548,58.71243548854999,49.47379561359139,80.292179634419,136.633025626753,98.0833949070712,133.760139291015,87.5875975509069,77.3557566879272,59.61431881688621,77.5743377606293,110.6424068835,54.6518637040718,55.49470818467879
L3mbtl1,0.0,0.0,0.8201113969250301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2704493294574724,0.0,0.433101788397416,0.0,0.0
L3mbtl2,244.84471817637,291.83296878237303,249.761637579341,222.050081568836,199.925983410216,83.4334041271733,98.0453032218171,76.99950682627599,73.3056103135356,116.171036569591,139.907103283109,165.471571796797,198.64960556546,150.13413503745198,163.144993681064
L3mbtl3,26.210027445749898,25.2877585418604,33.5707853721729,29.7973196954395,19.915310530972103,20.105402793632603,43.940158676419706,40.0878024206599,23.6130341977869,51.6510842973419,42.2556044217944,34.3349560218322,38.1101675627596,27.569128699265104,30.3085106608744
LOC100125362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOC100125364,194.048686131419,120.748333234401,242.714280803805,115.143685855993,177.19291192652,90.6320911390142,147.318864019066,158.812554877243,165.96262777431602,182.08474047455,191.03740830307092,223.427108694236,261.34777022124,101.037605416481,212.389552683331
LOC100125366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOC100125367,48.9370497328701,40.6984202604611,88.3889452775058,41.4289656739259,61.5555130115396,25.8215102664498,40.798071706447296,24.0890623871458,23.1149724743554,38.605063880759296,31.6347289165997,59.6391083908773,56.391132316779206,23.590213501718804,47.1471992962931
LOC100174910,65.38013031545105,53.536554974745,100.91760672240852,41.95798774459484,53.04462296291455,32.182025603042845,55.29035375411945,50.583515134577,66.12588604058,53.6903157407753,106.329642029461,65.106591725617,77.37933884677776,32.2602353420246,46.1717765860301
LOC100271845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOC100294508,347.575607304584,247.968262674229,262.83775044735296,287.928157568393,293.67120284794703,198.165854144417,174.721338774644,220.58490766698296,163.716557891965,230.44491667455105,384.94622680293406,404.60921909477,480.139958788076,394.795847344131,473.955068465662
LOC100302465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOC100359479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOC100359503,54.179356699470205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOC100359515,2.71368294229352,5.297275849172269,5.450392451228431,19.8293322394274,2.2577428624114906,0.0,0.0,0.434402966489592,0.0,0.0,0.0,0.0,0.0,0.0,1.8519479241886696
LOC100359539,352.171606913599,559.59633261793,232.756761156029,309.84942617890897,113.249834961804,21.3158325930633,16.4943917192409,9.38847451146281,21.4807202804,54.5291776872425,2.6639204320238,3.33957354539836,4.2830412908727205,9.90336178365811,16.7301857321277
LOC100359600,274.977968153428,238.40739662147004,265.346334021563,315.7819542253,299.17222318439303,166.56198103706,116.086030730943,112.719827844768,135.7155898701,192.847266628728,247.13002207500705,247.255228198265,355.014131705681,189.564175736182,293.947591901026
LOC100359656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOC100359668,36.6131942310233,25.282096529263,19.6689062911444,18.3658161324607,30.259992732860603,6.99809507070165,0.0,18.7021770045168,0.0,8.10637679228194,3.9287691027988703,14.9301242573125,0.0,7.74267386231866,4.06332763023082
LOC100359687,107.818477867408,104.611734146007,161.1278929255275,147.7911226269005,143.129137492685,54.3607974735625,82.5574630534705,98.28542785271,131.9897682473115,105.849685624751,108.47247676237896,119.7892712064895,173.381408676605,73.75956446901749,145.0746768488765
LOC100359752,0.0,5.44920301247572,0.614028001435756,1.175465986075,0.610135385039902,0.0,1.84052145045818,1.21408225963701,0.0,0.0,0.0,0.0,0.629880031973179,0.0,0.618791916004222
LOC100359777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOC100359907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOC100359916,28.2579155280814,38.3884875076799,24.8497311551118,44.189254491004,42.4417174201203,29.7944937799381,25.2495029278634,21.4213739444945,28.5418622320043,28.1682333317028,44.4180821504061,47.3856553774767,43.976601341224,47.2860798710564,45.7400142507833
LOC100359922,17959.717704053102,16295.152658694,15866.0928797748,14750.270940658602,13067.2195258544,9186.73885865094,5709.52197934731,7542.68073509575,6063.34192209298,6923.22149210321,9083.37582622422,9966.01227904064,11307.4767518295,11301.3729481674,10303.499468488
LOC100359924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOC100359930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.72204527831946,0.0,5.622925591061961,0.0,0.0,0.0,2.79182821389892,0.0
LOC100359968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOC100360049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOC100360095,4043.74420772265,3605.671054191071,12313.1078223318,8812.19647945008,14711.635222318,53671.869391484,57845.7738197541,28051.151035906,54210.4088346449,61203.375432928304,14991.4942623839,9677.25793910895,14430.0912128304,9010.66355308656,17114.3361163335
LOC100360238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOC100360244,8.22945407435627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOC100360296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOC100360380,1.08114034300416,1.260497661374325,2.197294975129115,0.0,1.3866990795071,0.5891700455705949,2.241464484897745,0.0,1.67406678169279,2.697458079571215,2.76846050366533,2.07424055677055,3.629619607801635,0.811259991410535,0.0
LOC100360491,18.502069064626102,0.0,21.9687566847766,11.7904335802696,0.0,41.995986323280704,11.4584570364369,0.0,0.0,5.1408444447777,38.3593227457419,11.566292482729398,5.30280844581579,0.0,0.0
LOC100360557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOC100360573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOC100360619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOC100360690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.20815972352543,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOC100360750,187.5331795974365,176.31803484424378,183.98765294984327,135.8759406478353,228.54753177587324,77.26852846185099,81.54832172931482,116.7974939575942,112.11591087361543,124.92328410683342,164.52844505687412,199.20703643225423,205.04923781403303,113.48610030707528,234.9528163010945
