,ANIT_1,ANIT_2,ANIT_3,ANIT_4,APAP_1,APAP_11,APAP_2,APAP_4,APAP_6,APAP_8,CCl4_1,CCl4_10,CCl4_11,CCl4_12,CCl4_5,CCl4_6,CCl4_8,ConA_11,ConA_12,ConA_2,ConA_3,ConA_4,ConA_5,ConA_8,Ctrl_1,Ctrl_10,Ctrl_12,Ctrl_15,Ctrl_16,Ctrl_17,Ctrl_18,Ctrl_2,Ctrl_3,Ctrl_4,Ctrl_7,Ctrl_8,Ctrl_9,GAL_2,GAL_4,GAL_7,GAL_8,MDA_1,MDA_12,MDA_2,MDA_3,MDA_4,MDA_7,MDA_8,TAA_1,TAA_3,TAA_6,TAA_7,TAA_8
RPS26,11293.281798366772,7567.817812059688,9121.365550373548,7922.284397420975,9529.539095665625,13539.448698628385,12098.131091869052,10971.151008548262,11293.281798366772,15165.82212978806,15846.272668917904,18431.87755583843,14508.71143368437,15750.567784025568,19600.270348821243,15830.115552280136,16407.54584912622,8546.387204259285,8098.99469411887,10546.190935896951,9061.292852149794,8796.076062013202,8386.944060489795,6229.0029518671,9969.553912455332,7728.507787288669,7689.59906901117,10742.894558466542,9547.656661816676,6086.596119065811,9223.347340063336,8492.631547915795,9807.89770579635,9191.047859358972,7806.196799870604,7168.0334688484645,7337.1299725324925,12132.04765377755,12107.29093426699,12664.507642579842,12572.795058752508,9949.75686620303,9191.047859358972,11956.19795604702,10252.48638360432,10847.433493931669,9121.365550373548,9121.365550373548,10546.190935896951,10546.190935896951,10256.93806829722,9505.761430471732,10439.252576147694
RPS27,15750.567784025568,16961.414091465085,17513.330504283884,17348.823490131934,19547.241961856347,24246.54938527196,20979.48625594483,19600.270348821243,25220.091582734225,26491.48059843846,30933.34852569938,25237.17270036689,36632.74282923355,28441.719547583187,26872.358867390496,36084.574196861446,28591.462423774174,21357.1360054251,24000.01943085071,18431.87755583843,16632.794350845084,18920.026097829326,18920.026097829326,17297.916552813007,11956.19795604702,13176.152535540748,11956.19795604702,13324.01581157318,16361.001512895658,16264.331800786553,16198.035438784813,11825.285728017798,12927.777121489424,13118.15871392448,15579.775836312623,15165.82212978806,12875.176175204837,30864.0230148482,31776.373644186056,31776.373644186056,33645.53825008923,16407.54584912622,15424.469326667804,16976.135820792355,15165.82212978806,13015.13517265706,16632.794350845084,15846.272668917904,18916.81038503981,22015.13921919516,19177.347140813083,18431.87755583843,20044.87059193184
RPS27A,12486.34769916468,9505.761430471732,11253.352602258812,10924.890456684536,12353.477439376427,16198.035438784813,16027.545775611812,13231.479096256102,13539.448698628385,16632.794350845084,20050.48527609078,19493.83563075594,19177.347140813083,17297.916552813007,18250.05176896089,19088.128738778152,19088.128738778152,12107.29093426699,13231.479096256102,12381.933791435486,8759.250455582142,11253.352602258812,11253.352602258812,11820.241425188126,8383.380368982036,7867.459912739201,7966.772213922486,9651.968459963336,8676.169195803195,12486.34769916468,8676.169195803195,7567.817812059688,7187.682205848199,7883.211081118924,7557.056490834084,7240.334354542274,6586.25280695304,11783.44502763193,15579.775836312623,18206.340165179856,17297.916552813007,9591.157772127248,11357.438564172498,16198.035438784813,12592.793034304175,10369.977404200734,10778.866358630175,12706.735606569153,12107.29093426699,12664.507642579842,12875.176175204837,12486.34769916468,14745.48791746801
RPS28,17513.330504283884,13361.313715889,15112.15036637304,15273.246748908668,15424.469326667804,21286.95681625464,18376.74082943829,20979.48625594483,22460.4740848014,23780.35217764267,27808.88008959852,23814.297417077712,24399.44140788828,26173.641295308786,26173.641295308786,28441.719547583187,28317.140458844468,20044.87059193184,18431.87755583843,17084.038717716387,17084.038717716387,16110.526814244437,16264.331800786553,13361.313715889,16027.545775611812,13361.313715889,12664.507642579842,17084.038717716387,20979.48625594483,14267.60507503552,18789.57293131369,13747.720811291389,16961.414091465085,13361.313715889,15313.07874857175,14629.21372235446,12435.162853820577,25623.721680808987,28317.140458844468,24644.269232693656,25623.721680808987,16961.414091465085,14078.697925345918,17670.205094691588,14508.71143368437,14260.866367440796,16264.331800786553,11726.457860108254,20351.763897737987,23814.297417077712,18916.81038503981,17559.652719498838,19394.59861223948
RPS29,16027.545775611812,12098.131091869052,15273.246748908668,14979.41225170234,14745.48791746801,26872.358867390496,26406.64623725881,24644.269232693656,24246.54938527196,21678.996654172253,32012.589623173324,30398.39693293943,28591.462423774174,36632.74282923355,28441.719547583187,30101.888950299835,33645.53825008923,16632.794350845084,15750.567784025568,15750.567784025568,13231.479096256102,13243.611692715382,14267.60507503552,12927.777121489424,18000.549998626062,13234.907690043505,13015.13517265706,19088.128738778152,17513.330504283884,21286.95681625464,18206.340165179856,15313.07874857175,15585.951602066109,15035.320977437212,15585.951602066109,15579.775836312623,11825.285728017798,24000.01943085071,26491.48059843846,28441.719547583187,28591.462423774174,12572.795058752508,16961.414091465085,18916.81038503981,16632.794350845084,15273.246748908668,17513.330504283884,14508.71143368437,16534.063347647912,16361.001512895658,18206.340165179856,16361.001512895658,16154.1427667355
RPS3,3788.18541177608,2831.573197247447,3095.916447791756,2591.9491026480146,3700.5123214372097,4554.573954783391,4473.459877238573,4485.487600570807,4598.109387249109,4958.071674353396,7992.381534699027,6479.462580293557,9529.539095665625,6665.51801601521,7007.3671097870265,7966.772213922486,9053.428115302744,3687.321862724737,4091.963268267907,3370.19607974345,2805.76413528434,3370.19607974345,3520.7582804929257,2330.391493109395,2282.4973116029905,2713.2689994445464,2718.512894924408,3079.4847488730056,3364.491548574462,3701.573884218168,2989.798389697861,2326.0230987893515,2788.8662024216464,2853.413988362929,2830.93364004934,2718.512894924408,2503.332777829598,4786.38480287428,6823.801411847832,7689.59906901117,7382.078547712697,3446.8892320588607,3079.4847488730056,3992.453628306263,3018.8226525561868,2989.798389697861,3551.834848336051,2874.02065381573,3766.364179197348,4461.338485307678,3655.9753123954742,3481.029808475267,4195.679590365268
RPS3A1,7665.809837318242,5695.404717227294,6520.557869186316,6613.9601468141445,6523.490665745088,10546.190935896951,9529.539095665625,8250.820060028922,7610.472862709106,9547.656661816676,13606.622786820044,14078.697925345918,10142.917428364217,13243.611692715382,13243.611692715382,11489.19602495429,13234.907690043505,8896.478785634385,8353.750647974728,9057.105357911594,6523.490665745088,7188.0510066576935,7922.284397420975,6613.5528481002975,6328.723769244894,5225.652710875099,5409.382479693637,6586.25280695304,4610.635038066484,6675.675026145585,5225.652710875099,5139.859564037772,4448.957131688591,4790.833050455556,5857.78535321836,4554.573954783391,4767.8696778407375,9716.9084559622,12790.065775320914,14745.48791746801,14508.71143368437,6454.10771616796,6520.557869186316,10062.69239594718,8386.944060489795,6586.25280695304,5978.622800708575,7728.507787288669,8503.177207122153,8144.506965569272,9057.105357911594,8784.291841596778,9178.247678814185
RPS4X,9505.761430471732,6229.436014462382,7427.697303425537,6767.1485123499815,7427.697303425537,13118.15871392448,9677.230569877433,10062.69239594718,9949.75686620303,12156.202848637527,14041.95722291224,14745.48791746801,11393.077906230155,14078.697925345918,13361.313715889,12592.793034304175,13361.313715889,9057.105357911594,9034.783607990164,9532.959748859565,8187.616174242959,8123.129558311572,8123.129558311572,7194.901596509731,7689.59906901117,6897.697732529839,6531.672938068754,9121.365550373548,7728.507787288669,8503.177207122153,7567.817812059688,7188.0510066576935,7867.459912739201,7665.809837318242,7030.976293736938,6897.697732529839,6098.902219557013,9651.968459963336,11726.457860108254,11956.19795604702,12518.61774376951,6720.294046953884,7992.381534699027,11820.241425188126,8741.534904993694,7427.697303425537,8220.377007230138,7610.472862709106,8784.291841596778,9969.553912455332,10006.97496279976,9121.365550373548,10812.906235351473
RPS5,16198.035438784813,12592.793034304175,14979.41225170234,13747.720811291389,15313.07874857175,20351.763897737987,16961.414091465085,16110.526814244437,18920.026097829326,23267.21829951289,26592.649661589345,27959.29119938545,32922.88738971072,25237.17270036689,32012.589623173324,35003.05345264492,30933.34852569938,16407.54584912622,16632.794350845084,16961.414091465085,14774.591399641737,14389.875104543877,14871.625466780746,12706.735606569153,12706.735606569153,10971.151008548262,10252.48638360432,13880.516180071854,14260.866367440796,10548.528049789666,13308.557382377248,10229.807667054753,11783.44502763193,10847.433493931669,8220.377007230138,11293.281798366772,9095.486574860912,19600.270348821243,24000.01943085071,22015.13921919516,23267.21829951289,13118.15871392448,13243.611692715382,23674.791454330683,14979.41225170234,14267.60507503552,15107.783981376624,14001.667432480072,15676.389591110992,20937.063183621147,16361.001512895658,15424.469326667804,16976.135820792355
RPS6,10229.807667054753,7819.504833620534,9505.761430471732,8896.478785634385,10006.97496279976,14710.843922814958,12381.933791435486,12436.781443458243,11726.457860108254,17084.038717716387,16027.545775611812,15830.115552280136,13747.720811291389,15579.775836312623,15750.567784025568,16534.063347647912,16534.063347647912,10006.97496279976,12436.781443458243,11129.749828908512,9178.247678814185,9053.428115302744,10062.69239594718,9529.539095665625,7435.558981903178,7064.096439822813,6833.114121124141,8123.129558311572,8123.129558311572,7726.981001683813,7579.170108767201,7427.697303425537,7337.1299725324925,7194.901596509731,7435.558981903178,7030.976293736938,6823.801411847832,12436.781443458243,12875.176175204837,13324.01581157318,14774.591399641737,8594.46760506235,8741.534904993694,10548.528049789666,9765.72497578148,8855.435427714472,9343.379946649304,9356.817332295264,10578.99260874958,13539.448698628385,12156.202848637527,11542.449242648643,12435.162853820577
RPS7,3738.192042923808,3925.525082920832,4415.529950584008,3838.62474053866,4194.500818918766,6424.893884690528,5655.858345311764,5288.308542963219,5636.514701424776,6172.010420479357,11059.903082740448,8138.863739062558,10971.151008548262,8187.616174242959,7966.772213922486,9532.959748859565,9182.995995737883,3551.834848336051,4108.9770303173045,4510.681151914674,3097.8598155921118,3546.9051916810604,3506.189754800152,3428.0476794279925,2777.8517716088954,2970.02224544893,3465.8889726439324,3638.153873751281,3681.9723534728873,5580.190991921449,3591.10400222551,2737.470922577036,3075.89093215524,3492.883100845666,3140.233138857224,3319.835596139591,2440.196143302306,6711.743731429819,9191.047859358972,9317.02131227216,9547.656661816676,3819.700565441521,4228.091837716384,5549.0957995145545,4347.901465938526,3995.936728438568,4228.091837716384,4264.71284788848,4513.112913822337,5154.78596525283,4808.831975176548,3805.2348387825896,4958.071674353396
RPS8,8923.126991610541,7818.208502694639,8855.435427714472,8784.291841596778,9182.995995737883,13234.907690043505,11169.30635453704,10847.433493931669,11393.077906230155,15107.783981376624,17670.205094691588,16154.1427667355,16632.794350845084,15585.951602066109,15165.82212978806,18206.340165179856,15846.272668917904,8064.080073145144,9248.38085541415,8784.291841596778,6763.884053571457,7194.901596509731,7117.072273534199,6637.461580007717,7118.14079569466,6637.461580007717,6135.570790154547,8676.169195803195,9057.105357911594,7819.504833620534,8546.387204259285,6916.266524771708,8386.944060489795,7819.504833620534,5785.072522778078,6665.51801601521,5695.404717227294,13539.448698628385,14774.591399641737,13420.54903741129,15424.469326667804,8193.884685538835,8064.080073145144,9651.968459963336,8158.953066740052,7567.817812059688,9183.095290790094,8187.616174242959,9057.105357911594,11936.675459218057,9505.761430471732,8377.477926214944,9529.539095665625
RPS9,16976.135820792355,15165.82212978806,16198.035438784813,14710.843922814958,15112.15036637304,22761.714337181733,19177.347140813083,19394.59861223948,24399.44140788828,25220.091582734225,29311.12332438864,28441.719547583187,36690.59836029062,26872.358867390496,32384.405062594684,34765.87968397538,36690.59836029062,15313.07874857175,17670.205094691588,15579.775836312623,14871.625466780746,15035.320977437212,16407.54584912622,14389.875104543877,13118.15871392448,12572.795058752508,13231.479096256102,15676.389591110992,19493.83563075594,15424.469326667804,17419.078309107124,13118.15871392448,14710.843922814958,12664.507642579842,14774.591399641737,14078.697925345918,12927.777121489424,24644.269232693656,24399.44140788828,23814.297417077712,24000.01943085071,17348.823490131934,15585.951602066109,16632.794350845084,16534.063347647912,16154.1427667355,18250.05176896089,13539.448698628385,16198.035438784813,21580.72042657192,18789.57293131369,15846.272668917904,17513.330504283884
RPSA,13747.720811291389,10142.917428364217,10847.433493931669,10256.93806829722,12572.795058752508,17084.038717716387,14078.697925345918,14078.697925345918,15231.332495150256,20351.763897737987,20044.87059193184,18000.549998626062,20050.48527609078,16961.414091465085,20351.763897737987,20937.063183621147,19600.270348821243,14629.21372235446,15313.07874857175,12486.34769916468,12436.781443458243,11581.233830955342,10778.866358630175,9121.365550373548,11057.15856173894,9532.959748859565,9607.604690520258,12927.777121489424,12664.507642579842,9532.959748859565,11825.285728017798,9906.6374520863,10369.977404200734,9343.379946649304,8250.820060028922,9053.428115302744,9121.365550373548,15585.951602066109,15750.567784025568,16027.545775611812,16407.54584912622,11489.19602495429,11672.776017514552,15676.389591110992,11820.241425188126,11489.19602495429,12518.61774376951,10742.894558466542,13880.516180071854,17348.823490131934,12572.795058752508,12927.777121489424,14774.591399641737
RSAD2,548.4104042244917,394.5176891968346,450.8861155887818,430.99127193546775,931.4337080011288,0.1019122653702646,370.2929455023788,456.63156751835606,351.66680803914034,0.1163647534389423,524.5037896833257,130.28528009626612,41.30595717071784,88.45598302978271,434.43960890696655,318.9045800774302,408.6585457622491,16027.545775611812,12875.176175204837,7337.1299725324925,6751.016368467484,9191.047859358972,11129.749828908512,11253.352602258812,600.7459687909478,67.06584377428698,0.1639194174142733,0.1364209403438065,0.1475087001623135,0.1730526182692349,0.1229642919835165,504.6337013366991,603.4176765065799,472.7156471274243,410.9351869111693,327.9525289541836,379.8955766230413,343.69468286483755,282.7585760467766,302.9567055861285,232.82409217771576,483.7299438676095,0.1278751080038144,608.2924337899155,364.0961708002058,395.11846408139166,7.793997678140265,0.1198113395431713,0.1836229485187043,0.0864183101246258,0.0719520791764978,661.6026422462015,0.0927578512610168
S100A10,6328.723769244894,5556.723906846621,5193.977579208072,5581.977756701064,15035.320977437212,12706.735606569153,6751.016368467484,6895.69224127021,5810.489604919143,14699.541329008594,11542.449242648643,11820.241425188126,12107.29093426699,10847.433493931669,13234.907690043505,11956.19795604702,13308.557382377248,11393.077906230155,6751.016368467484,6895.69224127021,7168.0334688484645,8353.750647974728,6916.266524771708,13539.448698628385,3929.174463015173,3380.4933173068357,3638.153873751281,4840.460643457524,5204.809323018335,5562.859316053054,5007.943595490586,4099.143944003996,4424.1326448067,3766.364179197348,4790.833050455556,3788.18541177608,3837.832913904828,12435.162853820577,11936.675459218057,10256.93806829722,10847.433493931669,5083.19019391743,6179.566076370364,7489.692762998139,8138.863739062558,7484.006985808748,8295.209040083959,5956.625765809482,7557.056490834084,10778.866358630175,10252.48638360432,8594.46760506235,8773.880091126155
